The original input was: 5 (0 3 200 3) (0 9 500 2) (0 20 500 1) (100 1 100 3) (100 100 500 1) 
The (sorted) input is:  5 (0 3 200 3) (0 9 500 2) (0 20 500 1) (100 1 100 3) (100 100 500 1) 

This detailed printout gives the state and remaining burst for each process

Before cycle    0:   unstarted  0  unstarted  0  unstarted  0  unstarted  0  unstarted  0.
Before cycle  538:     blocked  1      ready  0    blocked  2    blocked  2    running  1.
Before cycle  539:       ready  0    running  1    blocked  1    blocked  1      ready  0.
Before cycle  540:     running  1    blocked  2      ready  0      ready  0      ready  0.
Before cycle  541:     blocked  3    blocked  1      ready  0      ready  0    running  2.
Before cycle  542:     blocked  2      ready  0      ready  0      ready  0    running  1.
Before cycle  543:     blocked  1      ready  0    running  2      ready  0      ready  0.
Before cycle  544:       ready  0      ready  0    running  1      ready  0      ready  0.
Before cycle  545:       ready  0      ready  0      ready  0    running  1      ready  0.
Before cycle  546:       ready  0    running  2      ready  0    blocked  3      ready  0.
Before cycle  547:       ready  0    running  1      ready  0    blocked  2      ready  0.
Before cycle  548:       ready  0      ready  0      ready  0    blocked  1    running  2.
Before cycle  549:       ready  0      ready  0      ready  0      ready  0    running  1.
Before cycle  550:     running  1      ready  0      ready  0      ready  0      ready  0.
Before cycle  551:     blocked  3      ready  0    running  2      ready  0      ready  0.
Before cycle  552:     blocked  2      ready  0    running  1      ready  0      ready  0.
Before cycle  553:     blocked  1    running  2      ready  0      ready  0      ready  0.
Before cycle  554:       ready  0    running  1      ready  0      ready  0      ready  0.
Before cycle  555:       ready  0      ready  0      ready  0    running  1      ready  0.
Before cycle  556:       ready  0      ready  0      ready  0    blocked  3    running  2.
Before cycle  557:       ready  0      ready  0      ready  0    blocked  2    running  1.
Before cycle  558:       ready  0      ready  0    running  2    blocked  1      ready  0.
Before cycle  559:       ready  0      ready  0    running  1      ready  0      ready  0.
Before cycle  560:     running  2      ready  0      ready  0      ready  0      ready  0.
Before cycle  561:     running  1      ready  0      ready  0      ready  0      ready  0.
Before cycle  562:       ready  0    running  1      ready  0      ready  0      ready  0.
Before cycle  563:       ready  0    blocked 10      ready  0      ready  0    running  2.
Before cycle  564:       ready  0    blocked  9      ready  0      ready  0    running  1.
Before cycle  565:       ready  0    blocked  8      ready  0    running  1      ready  0.
Before cycle  566:       ready  0    blocked  7    running  2    blocked  3      ready  0.
Before cycle  567:       ready  0    blocked  6    running  1    blocked  2      ready  0.
Before cycle  568:     running  1    blocked  5      ready  0    blocked  1      ready  0.
Before cycle  569:     blocked  9    blocked  4      ready  0      ready  0    running  2.
Before cycle  570:     blocked  8    blocked  3      ready  0      ready  0    running  1.
Before cycle  571:     blocked  7    blocked  2    running  1      ready  0      ready  0.
Before cycle  572:     blocked  6    blocked  1    blocked  9    running  1      ready  0.
Before cycle  573:     blocked  5      ready  0    blocked  8    blocked  3    running  2.
Before cycle  574:     blocked  4      ready  0    blocked  7    blocked  2    running  1.
Before cycle  575:     blocked  3    running  2    blocked  6    blocked  1      ready  0.
Before cycle  576:     blocked  2    running  1    blocked  5      ready  0      ready  0.
Before cycle  577:     blocked  1      ready  0    blocked  4      ready  0    running  2.
Before cycle  578:       ready  0      ready  0    blocked  3      ready  0    running  1.
Before cycle  579:       ready  0      ready  0    blocked  2    running  1      ready  0.
Before cycle  580:       ready  0    running  1    blocked  1    blocked  3      ready  0.
Before cycle  581:     running  2    blocked  6      ready  0    blocked  2      ready  0.
Before cycle  582:     running  1    blocked  5      ready  0    blocked  1      ready  0.
Before cycle  583:     blocked  6    blocked  4      ready  0      ready  0    running  2.
Before cycle  584:     blocked  5    blocked  3      ready  0      ready  0    running  1.
Before cycle  585:     blocked  4    blocked  2    running  2      ready  0      ready  0.
Before cycle  586:     blocked  3    blocked  1    running  1      ready  0      ready  0.
Before cycle  587:     blocked  2      ready  0      ready  0    running  1      ready  0.
Before cycle  588:     blocked  1      ready  0      ready  0    blocked  3    running  2.
Before cycle  589:       ready  0      ready  0      ready  0    blocked  2    running  1.
Before cycle  590:       ready  0    running  2      ready  0    blocked  1      ready  0.
Before cycle  591:       ready  0    running  1      ready  0      ready  0      ready  0.
Before cycle  592:       ready  0      ready  0    running  2      ready  0      ready  0.
Before cycle  593:       ready  0      ready  0    running  1      ready  0      ready  0.
Before cycle  594:     running  2      ready  0      ready  0      ready  0      ready  0.
Before cycle  595:     running  1      ready  0      ready  0      ready  0      ready  0.
Before cycle  596:       ready  0      ready  0      ready  0      ready  0    running  2.
Before cycle  597:       ready  0      ready  0      ready  0      ready  0    running  1.
Before cycle  598:       ready  0      ready  0      ready  0    running  1      ready  0.
Before cycle  599:       ready  0    running  2      ready  0    blocked  3      ready  0.
Before cycle  600:       ready  0    running  1      ready  0    blocked  2      ready  0.
Before cycle  601:       ready  0      ready  0    running  2    blocked  1      ready  0.
Before cycle  602:       ready  0      ready  0    running  1      ready  0      ready  0.
Before cycle  603:     running  1      ready  0      ready  0      ready  0      ready  0.
Before cycle  604:     blocked  9      ready  0      ready  0      ready  0    running  2.
Before cycle  605:     blocked  8      ready  0      ready  0      ready  0    running  1.
Before cycle  606:     blocked  7    running  2      ready  0      ready  0      ready  0.
Before cycle  607:     blocked  6    running  1      ready  0      ready  0      ready  0.
Before cycle  608:     blocked  5      ready  0      ready  0    running  1      ready  0.
Before cycle  609:     blocked  4      ready  0    running  2    blocked  3      ready  0.
Before cycle  610:     blocked  3      ready  0    running  1    blocked  2      ready  0.
Before cycle  611:     blocked  2      ready  0      ready  0    blocked  1    running  2.
Before cycle  612:     blocked  1      ready  0      ready  0      ready  0    running  1.
Before cycle  613:       ready  0    running  2      ready  0      ready  0      ready  0.
Before cycle  614:       ready  0    running  1      ready  0      ready  0      ready  0.
Before cycle  615:       ready  0    blocked 16    running  2      ready  0      ready  0.
Before cycle  616:       ready  0    blocked 15    running  1      ready  0      ready  0.
Before cycle  617:       ready  0    blocked 14      ready  0    running  1      ready  0.
Before cycle  618:     running  2    blocked 13      ready  0    blocked  3      ready  0.
Before cycle  619:     running  1    blocked 12      ready  0    blocked  2      ready  0.
Before cycle  620:     blocked  6    blocked 11      ready  0    blocked  1    running  2.
Before cycle  621:     blocked  5    blocked 10      ready  0      ready  0    running  1.
Before cycle  622:     blocked  4    blocked  9    running  2      ready  0      ready  0.
Before cycle  623:     blocked  3    blocked  8    running  1      ready  0      ready  0.
Before cycle  624:     blocked  2    blocked  7      ready  0    running  1      ready  0.
Before cycle  625:     blocked  1    blocked  6      ready  0    blocked  3    running  2.
Before cycle  626:       ready  0    blocked  5      ready  0    blocked  2    running  1.
Before cycle  627:       ready  0    blocked  4    running  2    blocked  1      ready  0.
Before cycle  628:       ready  0    blocked  3    running  1      ready  0      ready  0.
Before cycle  629:     running  2    blocked  2      ready  0      ready  0      ready  0.
Before cycle  630:     running  1    blocked  1      ready  0      ready  0      ready  0.
Before cycle  631:       ready  0      ready  0      ready  0      ready  0    running  2.
Before cycle  632:       ready  0      ready  0      ready  0      ready  0    running  1.
Before cycle  633:       ready  0      ready  0      ready  0    running  1      ready  0.
Before cycle  634:       ready  0      ready  0    running  2    blocked  3      ready  0.
Before cycle  635:       ready  0      ready  0    running  1    blocked  2      ready  0.
Before cycle  636:     running  1      ready  0    blocked 16    blocked  1      ready  0.
Before cycle  637:     blocked  9    running  2    blocked 15      ready  0      ready  0.
Before cycle  638:     blocked  8    running  1    blocked 14      ready  0      ready  0.
Before cycle  639:     blocked  7      ready  0    blocked 13      ready  0    running  2.
Before cycle  640:     blocked  6      ready  0    blocked 12      ready  0    running  1.
Before cycle  641:     blocked  5      ready  0    blocked 11    running  1      ready  0.
Before cycle  642:     blocked  4    running  2    blocked 10    blocked  3      ready  0.
Before cycle  643:     blocked  3    running  1    blocked  9    blocked  2      ready  0.
Before cycle  644:     blocked  2      ready  0    blocked  8    blocked  1    running  2.
Before cycle  645:     blocked  1      ready  0    blocked  7      ready  0    running  1.
Before cycle  646:       ready  0    running  2    blocked  6      ready  0      ready  0.
Before cycle  647:       ready  0    running  1    blocked  5      ready  0      ready  0.
Before cycle  648:       ready  0      ready  0    blocked  4    running  1      ready  0.
Before cycle  649:     running  2      ready  0    blocked  3    blocked  3      ready  0.
Before cycle  650:     running  1      ready  0    blocked  2    blocked  2      ready  0.
Before cycle  651:       ready  0      ready  0    blocked  1    blocked  1    running  2.
Before cycle  652:       ready  0      ready  0      ready  0      ready  0    running  1.
Before cycle  653:       ready  0    running  1      ready  0      ready  0      ready  0.
Before cycle  654:     running  1    blocked 14      ready  0      ready  0      ready  0.
Before cycle  655:     blocked  9    blocked 13    running  2      ready  0      ready  0.
Before cycle  656:     blocked  8    blocked 12    running  1      ready  0      ready  0.
Before cycle  657:     blocked  7    blocked 11      ready  0    running  1      ready  0.
Before cycle  658:     blocked  6    blocked 10      ready  0    blocked  3    running  2.
Before cycle  659:     blocked  5    blocked  9      ready  0    blocked  2    running  1.
Before cycle  660:     blocked  4    blocked  8    running  2    blocked  1      ready  0.
Before cycle  661:     blocked  3    blocked  7    running  1      ready  0      ready  0.
Before cycle  662:     blocked  2    blocked  6    blocked  4      ready  0    running  2.
Before cycle  663:     blocked  1    blocked  5    blocked  3      ready  0    running  1.
Before cycle  664:       ready  0    blocked  4    blocked  2    running  1      ready  0.
Before cycle  665:     running  2    blocked  3    blocked  1    blocked  3      ready  0.
Before cycle  666:     running  1    blocked  2      ready  0    blocked  2      ready  0.
Before cycle  667:     blocked  6    blocked  1      ready  0    blocked  1    running  2.
Before cycle  668:     blocked  5      ready  0      ready  0      ready  0    running  1.
Before cycle  669:     blocked  4      ready  0    running  2      ready  0      ready  0.
Before cycle  670:     blocked  3      ready  0    running  1      ready  0      ready  0.
Before cycle  671:     blocked  2    running  2      ready  0      ready  0      ready  0.
Before cycle  672:     blocked  1    running  1      ready  0      ready  0      ready  0.
Before cycle  673:       ready  0      ready  0      ready  0    running  1      ready  0.
Before cycle  674:       ready  0      ready  0      ready  0    blocked  3    running  2.
Before cycle  675:       ready  0      ready  0      ready  0    blocked  2    running  1.
Before cycle  676:       ready  0      ready  0    running  2    blocked  1    blocked 72.
Before cycle  677:       ready  0      ready  0    running  1      ready  0    blocked 71.
Before cycle  678:     running  2      ready  0      ready  0      ready  0    blocked 70.
Before cycle  679:     running  1      ready  0      ready  0      ready  0    blocked 69.
Before cycle  680:       ready  0    running  2      ready  0      ready  0    blocked 68.
Before cycle  681:       ready  0    running  1      ready  0      ready  0    blocked 67.
Before cycle  682:       ready  0      ready  0      ready  0    running  1    blocked 66.
Before cycle  683:       ready  0      ready  0    running  2    blocked  3    blocked 65.
Before cycle  684:       ready  0      ready  0    running  1    blocked  2    blocked 64.
Before cycle  685:     running  1      ready  0      ready  0    blocked  1    blocked 63.
Before cycle  686:     blocked  9    running  2      ready  0      ready  0    blocked 62.
Before cycle  687:     blocked  8    running  1      ready  0      ready  0    blocked 61.
Before cycle  688:     blocked  7      ready  0    running  2      ready  0    blocked 60.
Before cycle  689:     blocked  6      ready  0    running  1      ready  0    blocked 59.
Before cycle  690:     blocked  5      ready  0      ready  0    running  1    blocked 58.
Before cycle  691:     blocked  4    running  2      ready  0    blocked  3    blocked 57.
Before cycle  692:     blocked  3    running  1      ready  0    blocked  2    blocked 56.
Before cycle  693:     blocked  2    blocked 16    running  2    blocked  1    blocked 55.
Before cycle  694:     blocked  1    blocked 15    running  1      ready  0    blocked 54.
Before cycle  695:       ready  0    blocked 14      ready  0    running  1    blocked 53.
Before cycle  696:     running  2    blocked 13      ready  0    blocked  3    blocked 52.
Before cycle  697:     running  1    blocked 12      ready  0    blocked  2    blocked 51.
Before cycle  698:       ready  0    blocked 11    running  2    blocked  1    blocked 50.
Before cycle  699:       ready  0    blocked 10    running  1      ready  0    blocked 49.
Before cycle  700:     running  1    blocked  9      ready  0      ready  0    blocked 48.
Before cycle  701:     blocked  9    blocked  8      ready  0    running  1    blocked 47.
Before cycle  702:     blocked  8    blocked  7    running  2    blocked  3    blocked 46.
Before cycle  703:     blocked  7    blocked  6    running  1    blocked  2    blocked 45.
Before cycle  704:     blocked  6    blocked  5    running  2    blocked  1    blocked 44.
Before cycle  705:     blocked  5    blocked  4    running  1      ready  0    blocked 43.
Before cycle  706:     blocked  4    blocked  3      ready  0    running  1    blocked 42.
Before cycle  707:     blocked  3    blocked  2    running  2    blocked  3    blocked 41.
Before cycle  708:     blocked  2    blocked  1    running  1    blocked  2    blocked 40.
Before cycle  709:     blocked  1    running  2      ready  0    blocked  1    blocked 39.
Before cycle  710:       ready  0    running  1      ready  0      ready  0    blocked 38.
Before cycle  711:       ready  0      ready  0    running  2      ready  0    blocked 37.
Before cycle  712:       ready  0      ready  0    running  1      ready  0    blocked 36.
Before cycle  713:     running  2      ready  0    blocked 20      ready  0    blocked 35.
Before cycle  714:     running  1      ready  0    blocked 19      ready  0    blocked 34.
Before cycle  715:     blocked  6      ready  0    blocked 18    running  1    blocked 33.
Before cycle  716:     blocked  5    running  2    blocked 17    blocked  3    blocked 32.
Before cycle  717:     blocked  4    running  1    blocked 16    blocked  2    blocked 31.
Before cycle  718:     blocked  3    running  2    blocked 15    blocked  1    blocked 30.
Before cycle  719:     blocked  2    running  1    blocked 14      ready  0    blocked 29.
Before cycle  720:     blocked  1      ready  0    blocked 13    running  1    blocked 28.
Before cycle  721:       ready  0    running  2    blocked 12    blocked  3    blocked 27.
Before cycle  722:       ready  0    running  1    blocked 11    blocked  2    blocked 26.
Before cycle  723:     running  1      ready  0    blocked 10    blocked  1    blocked 25.
Before cycle  724:     blocked  3    running  1    blocked  9      ready  0    blocked 24.
Before cycle  725:     blocked  2    blocked 18    blocked  8    running  1    blocked 23.
Before cycle  726:     blocked  1    blocked 17    blocked  7    blocked  3    blocked 22.
Before cycle  727:     running  2    blocked 16    blocked  6    blocked  2    blocked 21.
Before cycle  728:     running  1    blocked 15    blocked  5    blocked  1    blocked 20.
Before cycle  729:     running  1    blocked 14    blocked  4      ready  0    blocked 19.
Before cycle  730:     blocked  9    blocked 13    blocked  3    running  1    blocked 18.
Before cycle  731:     blocked  8    blocked 12    blocked  2    blocked  3    blocked 17.
Before cycle  732:     blocked  7    blocked 11    blocked  1    blocked  2    blocked 16.
Before cycle  733:     blocked  6    blocked 10    running  2    blocked  1    blocked 15.
Before cycle  734:     blocked  5    blocked  9    running  1      ready  0    blocked 14.
Before cycle  735:     blocked  4    blocked  8      ready  0    running  1    blocked 13.
Before cycle  736:     blocked  3    blocked  7    running  2    blocked  3    blocked 12.
Before cycle  737:     blocked  2    blocked  6    running  1    blocked  2    blocked 11.
Before cycle  738:     blocked  1    blocked  5    blocked  4    blocked  1    blocked 10.
Before cycle  739:     running  1    blocked  4    blocked  3      ready  0    blocked  9.
Before cycle  740:     blocked  3    blocked  3    blocked  2    running  1    blocked  8.
Before cycle  741:     blocked  2    blocked  2    blocked  1    blocked  3    blocked  7.
Before cycle  742:     blocked  1    blocked  1    running  2    blocked  2    blocked  6.
Before cycle  743:       ready  0      ready  0    running  1    blocked  1    blocked  5.
Before cycle  744:     running  2      ready  0      ready  0      ready  0    blocked  4.
Before cycle  745:     running  1      ready  0      ready  0      ready  0    blocked  3.
Before cycle  746:     blocked  6    running  2      ready  0      ready  0    blocked  2.
Before cycle  747:     blocked  5    running  1      ready  0      ready  0    blocked  1.
Before cycle  748:     blocked  4      ready  0    running  2      ready  0      ready  0.
Before cycle  749:     blocked  3      ready  0    running  1      ready  0      ready  0.
Before cycle  750:     blocked  2      ready  0      ready  0    running  1      ready  0.
Before cycle  751:     blocked  1    running  2      ready  0    blocked  3      ready  0.
Before cycle  752:       ready  0    running  1      ready  0    blocked  2      ready  0.
Before cycle  753:       ready  0      ready  0      ready  0    blocked  1    running  2.
Before cycle  754:       ready  0      ready  0      ready  0      ready  0    running  1.
Before cycle  755:       ready  0      ready  0    running  2      ready  0      ready  0.
Before cycle  756:       ready  0      ready  0    running  1      ready  0      ready  0.
Before cycle  757:     running  2      ready  0      ready  0      ready  0      ready  0.
Before cycle  758:     running  1      ready  0      ready  0      ready  0      ready  0.
Before cycle  759:       ready  0    running  2      ready  0      ready  0      ready  0.
Before cycle  760:       ready  0    running  1      ready  0      ready  0      ready  0.
Before cycle  761:       ready  0      ready  0      ready  0    running  1      ready  0.
Before cycle  762:       ready  0      ready  0      ready  0    blocked  3    running  2.
Before cycle  763:       ready  0      ready  0      ready  0    blocked  2    running  1.
Before cycle  764:       ready  0      ready  0    running  2    blocked  1      ready  0.
Before cycle  765:       ready  0      ready  0    running  1      ready  0      ready  0.
Before cycle  766:     running  1      ready  0      ready  0      ready  0      ready  0.
Before cycle  767:     blocked  9    running  2      ready  0      ready  0      ready  0.
Before cycle  768:     blocked  8    running  1      ready  0      ready  0      ready  0.
Before cycle  769:     blocked  7    blocked 16      ready  0      ready  0    running  2.
Before cycle  770:     blocked  6    blocked 15      ready  0      ready  0    running  1.
Before cycle  771:     blocked  5    blocked 14      ready  0    running  1      ready  0.
Before cycle  772:     blocked  4    blocked 13    running  2    blocked  3      ready  0.
Before cycle  773:     blocked  3    blocked 12    running  1    blocked  2      ready  0.
Before cycle  774:     blocked  2    blocked 11      ready  0    blocked  1    running  2.
Before cycle  775:     blocked  1    blocked 10      ready  0      ready  0    running  1.
Before cycle  776:       ready  0    blocked  9    running  2      ready  0      ready  0.
Before cycle  777:       ready  0    blocked  8    running  1      ready  0      ready  0.
Before cycle  778:       ready  0    blocked  7      ready  0    running  1      ready  0.
Before cycle  779:     running  2    blocked  6      ready  0    blocked  3      ready  0.
Before cycle  780:     running  1    blocked  5      ready  0    blocked  2      ready  0.
Before cycle  781:     blocked  6    blocked  4      ready  0    blocked  1    running  2.
Before cycle  782:     blocked  5    blocked  3      ready  0      ready  0    running  1.
Before cycle  783:     blocked  4    blocked  2    running  2      ready  0      ready  0.
Before cycle  784:     blocked  3    blocked  1    running  1      ready  0      ready  0.
Before cycle  785:     blocked  2      ready  0      ready  0    running  1      ready  0.
Before cycle  786:     blocked  1      ready  0      ready  0    blocked  3    running  2.
Before cycle  787:       ready  0      ready  0      ready  0    blocked  2    running  1.
Before cycle  788:       ready  0    running  1      ready  0    blocked  1      ready  0.
Before cycle  789:       ready  0    blocked  2    running  2      ready  0      ready  0.
Before cycle  790:       ready  0    blocked  1    running  1      ready  0      ready  0.
Before cycle  791:     running  1      ready  0      ready  0      ready  0      ready  0.
Before cycle  792:     blocked  3      ready  0      ready  0      ready  0    running  2.
Before cycle  793:     blocked  2      ready  0      ready  0      ready  0    running  1.
Before cycle  794:     blocked  1      ready  0      ready  0    running  1    blocked 14.
Before cycle  795:       ready  0    running  2      ready  0    blocked  3    blocked 13.
Before cycle  796:       ready  0    running  1      ready  0    blocked  2    blocked 12.
Before cycle  797:       ready  0      ready  0    running  1    blocked  1    blocked 11.
Before cycle  798:     running  1      ready  0    blocked 17      ready  0    blocked 10.
Before cycle  799:     blocked  3    running  1    blocked 16      ready  0    blocked  9.
Before cycle  800:     blocked  2    blocked  6    blocked 15    running  1    blocked  8.
Before cycle  801:     blocked  1    blocked  5    blocked 14    blocked  3    blocked  7.
Before cycle  802:     running  1    blocked  4    blocked 13    blocked  2    blocked  6.
Before cycle  803:     blocked  3    blocked  3    blocked 12    blocked  1    blocked  5.
Before cycle  804:     blocked  2    blocked  2    blocked 11    running  1    blocked  4.
Before cycle  805:     blocked  1    blocked  1    blocked 10    blocked  3    blocked  3.
Before cycle  806:     running  2      ready  0    blocked  9    blocked  2    blocked  2.
Before cycle  807:     running  1      ready  0    blocked  8    blocked  1    blocked  1.
Before cycle  808:       ready  0    running  2    blocked  7      ready  0      ready  0.
Before cycle  809:       ready  0    running  1    blocked  6      ready  0      ready  0.
Before cycle  810:     running  1      ready  0    blocked  5      ready  0      ready  0.
Before cycle  811:     blocked  9      ready  0    blocked  4    running  1      ready  0.
Before cycle  812:     blocked  8      ready  0    blocked  3    blocked  3    running  2.
Before cycle  813:     blocked  7      ready  0    blocked  2    blocked  2    running  1.
Before cycle  814:     blocked  6    running  2    blocked  1    blocked  1      ready  0.
Before cycle  815:     blocked  5    running  1      ready  0      ready  0      ready  0.
Before cycle  816:     blocked  4      ready  0      ready  0      ready  0    running  2.
Before cycle  817:     blocked  3      ready  0      ready  0      ready  0    running  1.
Before cycle  818:     blocked  2      ready  0    running  2      ready  0      ready  0.
Before cycle  819:     blocked  1      ready  0    running  1      ready  0      ready  0.
Before cycle  820:       ready  0      ready  0      ready  0    running  1      ready  0.
Before cycle  821:       ready  0    running  2      ready  0    blocked  3      ready  0.
Before cycle  822:       ready  0    running  1      ready  0    blocked  2      ready  0.
Before cycle  823:       ready  0      ready  0      ready  0    blocked  1    running  2.
Before cycle  824:       ready  0      ready  0      ready  0      ready  0    running  1.
Before cycle  825:     running  1      ready  0      ready  0      ready  0      ready  0.
Before cycle  826:     blocked  3      ready  0    running  2      ready  0      ready  0.
Before cycle  827:     blocked  2      ready  0    running  1      ready  0      ready  0.
Before cycle  828:     blocked  1    running  2      ready  0      ready  0      ready  0.
Before cycle  829:       ready  0    running  1      ready  0      ready  0      ready  0.
Before cycle  830:       ready  0      ready  0      ready  0    running  1      ready  0.
Before cycle  831:       ready  0      ready  0      ready  0    blocked  3    running  2.
Before cycle  832:       ready  0      ready  0      ready  0    blocked  2    running  1.
Before cycle  833:       ready  0      ready  0    running  2    blocked  1      ready  0.
Before cycle  834:       ready  0      ready  0    running  1      ready  0      ready  0.
Before cycle  835:     running  2      ready  0    blocked  6      ready  0      ready  0.
Before cycle  836:     running  1      ready  0    blocked  5      ready  0      ready  0.
Before cycle  837:       ready  0    running  1    blocked  4      ready  0      ready  0.
Before cycle  838:       ready  0    blocked 18    blocked  3      ready  0    running  2.
Before cycle  839:       ready  0    blocked 17    blocked  2      ready  0    running  1.
Before cycle  840:       ready  0    blocked 16    blocked  1    running  1      ready  0.
Before cycle  841:     running  1    blocked 15      ready  0    blocked  3      ready  0.
Before cycle  842:     blocked  9    blocked 14      ready  0    blocked  2    running  2.
Before cycle  843:     blocked  8    blocked 13      ready  0    blocked  1    running  1.
Before cycle  844:     blocked  7    blocked 12    running  2      ready  0      ready  0.
Before cycle  845:     blocked  6    blocked 11    running  1      ready  0      ready  0.
Before cycle  846:     blocked  5    blocked 10      ready  0    running  1      ready  0.
Before cycle  847:     blocked  4    blocked  9      ready  0    blocked  3    running  2.
Before cycle  848:     blocked  3    blocked  8      ready  0    blocked  2    running  1.
Before cycle  849:     blocked  2    blocked  7    running  2    blocked  1      ready  0.
Before cycle  850:     blocked  1    blocked  6    running  1      ready  0      ready  0.
Before cycle  851:       ready  0    blocked  5      ready  0      ready  0    running  2.
Before cycle  852:       ready  0    blocked  4      ready  0      ready  0    running  1.
Before cycle  853:       ready  0    blocked  3      ready  0    running  1      ready  0.
Before cycle  854:     running  1    blocked  2      ready  0    blocked  3      ready  0.
Before cycle  855:     blocked  3    blocked  1    running  2    blocked  2      ready  0.
Before cycle  856:     blocked  2      ready  0    running  1    blocked  1      ready  0.
Before cycle  857:     blocked  1      ready  0      ready  0      ready  0    running  2.
Before cycle  858:       ready  0      ready  0      ready  0      ready  0    running  1.
Before cycle  859:       ready  0    running  2      ready  0      ready  0      ready  0.
Before cycle  860:       ready  0    running  1      ready  0      ready  0      ready  0.
Before cycle  861:       ready  0      ready  0    running  1      ready  0      ready  0.
Before cycle  862:       ready  0      ready  0    blocked  7    running  1      ready  0.
Before cycle  863:     running  1      ready  0    blocked  6    blocked  3      ready  0.
Before cycle  864:     blocked  3      ready  0    blocked  5    blocked  2    running  2.
Before cycle  865:     blocked  2      ready  0    blocked  4    blocked  1    running  1.
Before cycle  866:     blocked  1    running  2    blocked  3      ready  0      ready  0.
Before cycle  867:       ready  0    running  1    blocked  2      ready  0      ready  0.
Before cycle  868:       ready  0      ready  0    blocked  1    running  1      ready  0.
Before cycle  869:       ready  0      ready  0      ready  0    blocked  3    running  2.
Before cycle  870:       ready  0      ready  0      ready  0    blocked  2    running  1.
Before cycle  871:     running  2      ready  0      ready  0    blocked  1      ready  0.
Before cycle  872:     running  1      ready  0      ready  0      ready  0      ready  0.
Before cycle  873:     blocked  6    running  2      ready  0      ready  0      ready  0.
Before cycle  874:     blocked  5    running  1      ready  0      ready  0      ready  0.
Before cycle  875:     blocked  4      ready  0    running  2      ready  0      ready  0.
Before cycle  876:     blocked  3      ready  0    running  1      ready  0      ready  0.
Before cycle  877:     blocked  2      ready  0      ready  0      ready  0    running  2.
Before cycle  878:     blocked  1      ready  0      ready  0      ready  0    running  1.
Before cycle  879:       ready  0      ready  0      ready  0    running  1      ready  0.
Before cycle  880:       ready  0    running  2      ready  0    blocked  3      ready  0.
Before cycle  881:       ready  0    running  1      ready  0    blocked  2      ready  0.
Before cycle  882:       ready  0      ready  0    running  2    blocked  1      ready  0.
Before cycle  883:       ready  0      ready  0    running  1      ready  0      ready  0.
Before cycle  884:     running  2      ready  0      ready  0      ready  0      ready  0.
Before cycle  885:     running  1      ready  0      ready  0      ready  0      ready  0.
Before cycle  886:       ready  0      ready  0      ready  0      ready  0    running  2.
Before cycle  887:       ready  0      ready  0      ready  0      ready  0    running  1.
Before cycle  888:       ready  0    running  1      ready  0      ready  0      ready  0.
Before cycle  889:       ready  0    blocked 18      ready  0    running  1      ready  0.
Before cycle  890:       ready  0    blocked 17    running  2    blocked  3      ready  0.
Before cycle  891:       ready  0    blocked 16    running  1    blocked  2      ready  0.
Before cycle  892:     running  1    blocked 15      ready  0    blocked  1      ready  0.
Before cycle  893:     blocked  9    blocked 14      ready  0      ready  0    running  2.
Before cycle  894:     blocked  8    blocked 13      ready  0      ready  0    running  1.
Before cycle  895:     blocked  7    blocked 12    running  2      ready  0      ready  0.
Before cycle  896:     blocked  6    blocked 11    running  1      ready  0      ready  0.
Before cycle  897:     blocked  5    blocked 10      ready  0    running  1      ready  0.
Before cycle  898:     blocked  4    blocked  9      ready  0 terminated  0    running  2.
Before cycle  899:     blocked  3    blocked  8      ready  0 terminated  0    running  1.
Before cycle  900:     blocked  2    blocked  7    running  1 terminated  0      ready  0.
Before cycle  901:     blocked  1    blocked  6    blocked  9 terminated  0    running  2.
Before cycle  902:       ready  0    blocked  5    blocked  8 terminated  0    running  1.
Before cycle  903:     running  1    blocked  4    blocked  7 terminated  0      ready  0.
Before cycle  904:     blocked  3    blocked  3    blocked  6 terminated  0    running  2.
Before cycle  905:     blocked  2    blocked  2    blocked  5 terminated  0    running  1.
Before cycle  906:     blocked  1    blocked  1    blocked  4 terminated  0    running  2.
Before cycle  907:       ready  0      ready  0    blocked  3 terminated  0    running  1.
Before cycle  908:     running  2      ready  0    blocked  2 terminated  0      ready  0.
Before cycle  909:     running  1      ready  0    blocked  1 terminated  0      ready  0.
Before cycle  910:     blocked  6    running  2      ready  0 terminated  0      ready  0.
Before cycle  911:     blocked  5    running  1      ready  0 terminated  0      ready  0.
Before cycle  912:     blocked  4      ready  0      ready  0 terminated  0    running  2.
Before cycle  913:     blocked  3      ready  0      ready  0 terminated  0    running  1.
Before cycle  914:     blocked  2      ready  0    running  1 terminated  0      ready  0.
Before cycle  915:     blocked  1    running  2    blocked  1 terminated  0      ready  0.
Before cycle  916:       ready  0    running  1      ready  0 terminated  0      ready  0.
Before cycle  917:       ready  0      ready  0      ready  0 terminated  0    running  2.
Before cycle  918:       ready  0      ready  0      ready  0 terminated  0    running  1.
Before cycle  919:     running  2      ready  0      ready  0 terminated  0      ready  0.
Before cycle  920:     running  1      ready  0      ready  0 terminated  0      ready  0.
Before cycle  921:     blocked  6      ready  0    running  2 terminated  0      ready  0.
Before cycle  922:     blocked  5      ready  0    running  1 terminated  0      ready  0.
Before cycle  923:     blocked  4    running  2      ready  0 terminated  0      ready  0.
